Time,Altitude,AirSpeed,Landing_Gear,Thrust_Rev,Flaps,Param1_1,Param1_2,Param1_3,Param1_4,Param2,Param3_1,Param3_2,Param3_3,Param3_4,Param4
4629,21677,254.21,0,0,0,-111.69,117.46,118.75,80.746,55.357,102.47,93.201,105.97,0.56241,80.218
4630,21671,254.36,0,0,0,-112.65,115.44,118.16,80.344,54.701,100.97,94.302,103.44,2.4787,81.922
4631,21671,254.52,0,0,0,-112.93,115.41,118.45,80.993,56.018,99.781,96.377,105.13,2.0003,81.919
4632,21648,254.68,0,0,0,-114.14,115.28,119.43,80.363,55.367,98.88,96.343,105.16,3.6609,82.383
4633,21646,254.83,0,0,0,-115.37,114.09,118.77,80.053,55.921,99.532,95.844,104.55,3.5002,82.307
4634,21630,254.98,0,0,0,-115.18,114.06,118.11,79.394,57.008,97.17,95.512,105.95,2.8047,82.013
4635,21607,255.12,0,0,0,-114.34,113.19,119.59,79.741,57.946,97.015,95.583,106.29,3.3752,83.174
4636,21593,255.24,0,0,0,-114.78,112.61,118.55,79.702,59.662,97.73,97.16,106.32,2.8388,82.684
4637,21566,255.36,0,0,0,-114.91,112.63,118.34,78.223,58.984,96.537,97.583,104.39,2.2022,81.266
4638,21539,255.46,0,0,0,-114.23,110.97,116.61,76.98,60.769,96.747,96.035,105.79,2.1128,81.25
4639,21558,255.54,0,0,0,-114.06,109.85,116.26,76.693,60.997,95.601,94.971,107.24,2.4933,81.701
4640,21564,255.6,0,0,0,-114.01,109.65,114.95,77.483,59.204,95.22,94.972,107.63,2.2628,82.057
4641,21530,255.64,0,0,0,-114.64,109.81,115.05,78.54,58.814,94.303,96.118,104.99,0.87204,82.638
4642,21520,255.65,0,0,0,-113.65,111.8,116.2,79.594,59.151,93.93,95.656,104.82,1.1831,82.8
4643,21493,255.64,0,0,0,-114.68,111.57,116.3,80.324,60.733,93.682,95.418,105.62,0.78965,83.74
4644,21487,255.6,0,0,0,-116.28,110.29,116.01,81.132,61.564,94.779,96.594,104.91,0.60308,83.795
4645,21494,255.52,0,0,0,-117.93,109.79,115.66,81.098,61.691,95.226,98.713,106.13,1.3739,83.045
4646,21475,255.42,0,0,0,-118.53,108.71,114.29,80.79,60.849,93.646,96.438,106.39,2.9601,84.268
4647,21479,255.29,0,0,0,-120.06,108.06,114.66,80.096,59.442,94.601,96.705,105.71,3.3672,83.33
4648,21442,255.12,0,0,0,-119.21,107.35,114.32,80.543,59.985,93.223,97.332,107.53,3.0028,82.636
4649,21451,254.92,0,0,0,-119.95,107.33,113.96,79.992,60.904,92.819,97.947,108.54,2.1595,82.383
4650,21427,254.69,0,0,0,-119.49,108.06,113.28,78.027,62.598,92.957,96.502,106.92,2.3934,80.914
4651,21416,254.42,0,0,0,-117.57,109.64,111.87,77.898,62.639,94.436,96.296,105.7,1.2989,80.728
4652,21388,254.12,0,0,0,-117.58,110.01,111.64,77.343,63.335,92.472,95.412,106.37,2.1645,80.299
4653,21395,253.79,0,0,0,-117.53,110.14,111.42,77.543,63.002,91.923,95.458,106.24,1.972,80.213
4654,21378,253.42,0,0,0,-116.33,111.42,112.36,77.619,64.012,91.929,96.387,107.12,1.597,80.691
4655,21373,253.03,0,0,0,-115.52,111.51,113.99,77.843,63.938,92.3,95.988,106.56,0.3224,79.706
4656,21352,252.6,0,0,0,-114.98,111.08,114.75,77.063,63.747,91.841,96.411,106.96,0.48772,78.84
4657,21353,252.15,0,0,0,-115.97,110.09,114.98,77.484,65.001,93.444,95.589,106.17,3.0181,79.457
4658,21331,251.67,0,0,0,-116.28,110.2,116.24,75.524,66.776,92.597,93.969,105.67,2.4098,79.943
4659,21314,251.17,0,0,0,-117.45,110.75,118.22,76.609,66.129,93.924,94.827,103.73,2.4448,77.33
4660,21310,250.64,0,0,0,-117.98,109.8,117.07,77.842,65.667,96.784,94.166,104.93,1.7478,77.372
4661,21289,250.09,0,0,0,-115.75,108.95,114.67,79.334,65.187,97.532,91.373,104.68,4.5182,78.41
4662,21285,249.53,0,0,0,-115.29,108.39,116.68,78.458,67.384,98.631,91.056,105.24,4.8501,77.446
4663,21266,248.95,0,0,0,-115.14,109.14,115.93,78.343,67.017,98.287,92.227,105.44,4.2523,75.567
4664,21243,248.37,0,0,0,-118.57,110.32,115.8,78.438,65.922,97.241,92.066,104.02,4.7527,75.259
4665,21249,247.77,0,0,0,-116.06,109.37,116.45,79.782,65.205,98.285,93.147,102.47,4.5326,74.085
4666,21263,247.16,0,0,0,-117.8,110.77,114.51,80.168,65.724,99.111,92.5,101.5,2.405,72.832
4667,21231,246.56,0,0,0,-116.9,111.8,114.79,80.16,65.384,99.066,92.385,101.67,1.1615,72.448
4668,21225,245.95,0,0,0,-116.36,110.91,112.75,81.034,65.806,96.969,91.575,102.54,1.231,73.34
4669,21206,245.35,0,0,0,-118.54,110.81,112.95,82.007,66.289,97.421,90.424,103.31,1.5574,73.724
4670,21203,244.75,0,0,0,-119.73,111.49,112.16,82.767,66.338,97.637,89.138,102.69,2.7251,73.641
4671,21187,244.16,0,0,0,-119.03,110.6,111.74,82.671,66.385,96.734,88.031,104.58,2.5794,73.483
4672,21177,243.58,0,0,0,-118.13,110.45,111.63,81.615,66.738,96.5,86.958,104.6,2.7173,71.984
4673,21152,243.02,0,0,0,-119.57,110.61,112.95,81.379,68.549,96.912,85.898,103.79,2.4278,72.194
4674,21126,242.47,0,0,0,-119.48,112.08,112.27,79.836,68.234,96.826,84.428,102.48,1.6811,71.729
4675,21141,241.94,0,0,0,-118.15,112.05,110.91,79.222,67.44,97.678,85.427,102.27,3.1533,72.848
4676,21127,241.43,0,0,0,-119.64,113.07,111.77,79.548,67.382,98.059,84.209,104.05,0.017946,73.396
4677,21121,240.94,0,0,0,-119.04,112.17,113.08,79.813,66.269,97.369,83.34,102.66,-0.051648,74.596
4678,21083,240.48,0,0,0,-119.21,112.02,113.72,79.556,66.49,96.465,85.9,102.51,0.24331,75.016
4679,21102,240.04,0,0,0,-118.53,111.46,113.9,82.267,66.697,96.77,85.179,101.61,0.72082,72.982
4680,21072,239.63,0,0,0,-118.75,111.78,112.6,81.969,66.934,96.062,84.337,102.12,0.86431,73.85
4681,21059,239.24,0,0,0,-117.75,111.96,112.19,81.295,67.535,95.309,84.937,101.38,0.34538,73.409
4682,21036,238.89,0,0,0,-116.72,112.73,111.66,79.958,68.292,94.618,85.117,103.5,0.17344,73.528
4683,21055,238.56,0,0,0,-116.02,113.95,112.01,79.588,70.446,94.224,84.874,103.74,0.2739,74.32
4684,21039,238.25,0,0,0,-115.24,112.06,111.73,79.069,69.792,94.453,84.717,102.84,-1.6349,74.53
4685,21033,237.98,0,0,0,-114.12,112.24,111.59,79.713,71.421,95.207,85.123,102.03,-1.8181,75.192
4686,21003,237.73,0,0,0,-114.07,111.92,112.47,79.576,72.132,96.051,84.528,102.21,-0.90734,76.915
4687,20986,237.51,0,0,0,-113.31,113.62,112.56,81.194,72.42,97.063,83.247,101.15,1.5019,77.101
4688,20968,237.32,0,0,0,-114.27,114.15,112.41,81.194,71.801,96.802,83.244,102.56,2.7679,76.927
4689,20958,237.15,0,0,0,-114.47,113.09,115.81,81.536,72.06,97.352,82.786,102.52,2.3431,77.34
4690,20948,237,0,0,0,-114.54,112.22,116.33,80.738,71.775,97.739,81.843,103.41,2.1966,76.942
4691,20948,236.87,0,0,0,-115.5,109.63,117.48,80.416,71.886,98.179,82.812,105.41,3.1277,75.46
4692,20938,236.77,0,0,0,-115.84,110.14,119.28,80.043,71.06,97.589,84.3,104.93,2.1565,75.656
4693,20895,236.68,0,0,0,-115.33,109.43,119.81,82.358,71.085,97.998,84.553,103.59,1.2827,74.968
4694,20896,236.61,0,0,0,-115.63,109.38,119.11,82.992,70.293,97.065,84.601,103.88,1.3381,74.493
4695,20894,236.55,0,0,0,-114.39,109.81,116.34,84.673,69.101,98.088,85.608,103.98,0.46044,74.774
4696,20883,236.5,0,0,0,-115.31,110.44,117.53,83.86,69.206,97.689,86.432,103.52,2.5674,73.993
4697,20866,236.47,0,0,0,-115.06,109.22,118.52,82.599,69.386,97.305,86.461,102.1,3.3252,75.333
4698,20855,236.44,0,0,0,-113.03,109.66,119.68,82.697,70.552,97.208,88.194,103.4,2.4168,75.862
4699,20844,236.42,0,0,0,-113.7,110.65,119.14,82.269,70.428,98.307,89.021,104.14,2.2074,77.219
4700,20854,236.4,0,0,0,-115.4,112.42,118.66,82.173,70.036,97.016,91.195,104.36,1.4192,76.508
4701,20822,236.38,0,0,0,-116.47,113.09,120.16,82.296,71.072,98.129,91.939,103.64,1.8409,75.402
4702,20801,236.36,0,0,0,-117.88,111.68,120.14,83.062,69.993,97.387,92.412,102.82,1.8392,75.814
4703,20798,236.33,0,0,0,-119.42,110.15,120.94,82.478,70.636,96.74,92.369,102.58,3.8297,76.662
4704,20790,236.31,0,0,0,-118.03,111.77,120.95,83.743,69.98,95.382,93.759,101.76,3.3416,77.326
4705,20775,236.27,0,0,0,-119.06,112.75,121.74,85.307,70.754,95.042,93.822,100.54,3.158,78.185
4706,20769,236.23,0,0,0,-117.71,111.93,121.73,83.388,71.07,95.536,94.379,99.694,3.7335,77.67
4707,20745,236.18,0,0,0,-117.84,111.54,122.53,85.352,70.25,94.744,92.777,101.16,3.5158,76.693
4708,20746,236.12,0,0,0,-118.95,110.73,121.5,84.374,70.149,96.16,93.274,99.727,3.1765,77.504
4709,20728,236.04,0,0,0,-119.16,111.87,122.59,84.293,71.807,95.998,93.87,100.9,3.8621,78.536
4710,20715,235.96,0,0,0,-119.21,111.12,123.55,84.584,71.772,96.178,95.327,99.381,1.6269,77.652
4711,20699,235.86,0,0,0,-118.53,110.9,122.36,83.464,72.522,94.287,93.73,98.994,0.56142,75.57
4712,20713,235.75,0,0,0,-118.28,110.89,121.97,80.844,70.821,93.713,92.356,99.442,1.573,73.769
4713,20681,235.63,0,0,0,-119.62,110.84,122.34,80.52,70.489,93.081,92.566,99.987,1.0091,72.215
4714,20649,235.49,0,0,0,-119.26,110.6,124.07,81.425,69.999,92.569,93.355,99.952,0.71776,71.062
4715,20659,235.34,0,0,0,-118.28,110.81,123.16,82.298,68.76,93.125,93.037,100.23,-0.29841,70.375
4716,20628,235.18,0,0,0,-117.56,111.05,122.88,82.63,69.951,93.778,92.63,99.571,-1.6027,70.204
4717,20620,235.01,0,0,0,-117.75,109.75,122.08,82.789,69.162,92.395,91.819,100.46,0.64372,70.322
4718,20622,234.83,0,0,0,-118.81,110,121.04,81.66,68.603,92.146,91.25,101.27,1.9746,70.385
4719,20618,234.64,0,0,0,-119.36,110.06,120.07,81.622,70.654,91.737,91.467,101.43,3.1601,69.617
4720,20607,234.44,0,0,0,-120.24,110,119.97,80.189,70.678,92.283,90.716,101.67,2.793,67.429
4721,20591,234.24,0,0,0,-119.61,110.97,121.62,78.738,72.063,91.284,90.697,102.73,4.4318,66.811
4722,20556,234.04,0,0,0,-119.72,112.31,122.63,79.861,72.81,93.556,88.716,103.17,4.5226,65.248
4723,20558,233.83,0,0,0,-120.49,111.52,122.32,78.448,72.585,92.414,90.128,103.7,5.8755,64.122
4724,20544,233.62,0,0,0,-121.55,110.64,121,78.149,72.288,91.756,90.999,103.56,6.3435,64.777
4725,20537,233.42,0,0,0,-119.33,110.11,121.87,78.669,73.766,92.804,92.331,105.69,5.6915,63.309
4726,20515,233.22,0,0,0,-119.63,110,121.12,78.202,74.243,91.788,91.978,106.75,6.4452,64.261
4727,20512,233.02,0,0,0,-118.23,110.01,120.49,78.515,72.807,91.751,91.466,106.87,7.7303,63.801
4728,20495,232.84,0,0,0,-117.66,110.76,120.92,77.487,72.753,90.924,92.453,105.79,7.3289,63.372
4729,20478,232.66,0,0,0,-116.71,111.33,121.69,76.586,72.445,90.72,92.185,103.94,7.3356,63.489
4730,20459,232.5,0,0,0,-117.41,110.94,121.17,77.845,72.364,90.506,90.386,102.75,5.607,63.295
4731,20471,232.35,0,0,0,-117.68,110.19,122.18,77.405,73.061,88.831,88.906,102.84,6.3695,64.069
4732,20461,232.22,0,0,0,-117.87,110.26,121.18,76.485,73.414,88.79,88.251,102.51,4.9627,65.973
4733,20439,232.11,0,0,0,-117.43,108.57,121.73,76.314,74.263,87.681,88.549,103.3,4.475,64.908
4734,20420,232.02,0,0,0,-116.01,108.5,121.96,75.586,73.112,89.082,88.809,104.62,3.547,65.114
4735,20425,231.95,0,0,0,-115.66,108.23,122.03,75.359,72.749,88.751,90.143,102.21,3.6732,65.713
4736,20420,231.9,0,0,0,-115.98,107.39,122.84,75.721,73.907,89.324,91.027,101.25,2.8706,65.59
4737,20394,231.87,0,0,0,-116.63,106.95,122.56,73.987,74.035,87.691,92.064,99.905,1.6887,65.421
4738,20400,231.87,0,0,0,-116.74,107.13,123.97,73.743,72.905,88.351,91.555,101.23,-0.10522,66.208
4739,20356,231.9,0,0,0,-115.69,107.67,125.28,74.782,73.065,89.376,92.874,99.197,0.22,66.282
4740,20363,231.95,0,0,0,-115.2,109.48,125.69,73.334,72.91,87.718,92.382,99.011,1.172,66.236
4741,20340,232.02,0,0,0,-114.53,110.41,124.62,75.163,72.378,85.926,92.534,99.549,0.82727,66.849
4742,20322,232.13,0,0,0,-115.83,111.75,123.99,74.98,71.638,84.37,93.566,100.13,2.4124,67.773
4743,20319,232.25,0,0,0,-115.56,111.53,124.91,74.6,72.39,87.202,93.321,100.21,1.8343,68.56
4744,20323,232.4,0,0,0,-114.3,112.83,125.7,72.725,73.08,86.979,91.808,97.842,-0.043938,68.666
4745,20286,232.57,0,0,0,-113.91,113.63,124.42,71.834,73.398,86.981,92.052,98.657,0.54683,69.138
4746,20274,232.77,0,0,0,-113.89,112.95,125.73,72.443,73.11,87.069,92.539,99.578,-0.50125,68.5
4747,20271,232.98,0,0,0,-112.35,111.56,126.19,72.386,73.408,86.245,94.375,99.692,-0.48951,68.083
4748,20271,233.22,0,0,0,-112.78,111.01,124.47,74.567,74.818,85.91,96.385,99.241,-0.33492,68.585
4749,20257,233.47,0,0,0,-112.62,111.41,124.75,73.874,74.267,87.673,97.34,99.874,-0.22792,69.68
4750,20251,233.73,0,0,0,-112.51,112.21,125.32,74.593,74.235,87.584,95.385,100.58,-0.78127,68.709
4751,20234,234.01,0,0,0,-112.7,111.33,126.45,75.291,75.574,89.427,96.015,100.96,0.94229,69.035
4752,20228,234.29,0,0,0,-113.27,112.08,124.03,76.371,74.769,88.583,94.643,101.45,1.0864,69.025
4753,20216,234.59,0,0,0,-112.57,112.31,123.83,74.986,74.627,87.674,95.723,101.54,0.20355,70.391
4754,20197,234.88,0,0,0,-112.26,114.05,126.17,76.047,74.197,86.87,96.325,100.3,0.43244,69.951
4755,20186,235.18,0,0,0,-112.55,114.1,126.01,77.31,76.376,86.221,98.249,100.1,0.49578,69.805
4756,20152,235.47,0,0,0,-112.48,113.86,127.45,78.851,75.887,87.356,97.679,100.4,1.1821,70.027
4757,20137,235.76,0,0,0,-112.51,115.56,127.62,78.206,76.306,86.577,98.711,99.59,1.6821,70.372
4758,20167,236.04,0,0,0,-114.44,116.11,125.86,77.982,75.83,86.576,99.066,97.859,1.1195,70.848
4759,20135,236.3,0,0,0,-114.85,114.99,125.16,79.76,77.312,87.457,101.08,98.137,1.7899,71.084
4760,20114,236.55,0,0,0,-112.13,115.17,125.12,78.357,79.28,85.747,100.66,97.889,2.8084,71.624
4761,20107,236.79,0,0,0,-111.89,116.42,126.18,79.533,78.037,85.362,100.09,97.621,3.1097,72.149
4762,20082,237,0,0,0,-111.56,116.27,127.84,81.18,79.141,85.82,101.84,99.099,2.7664,73.165
4763,20081,237.18,0,0,0,-111.86,115.64,129.3,79.174,79.679,85.096,100.49,97.889,2.6714,71.949
4764,20060,237.34,0,0,0,-111.4,115.5,126.67,79.709,80.097,85.656,99.878,97.233,1.973,71.447
4765,20073,237.47,0,0,0,-112.37,116.82,127.44,78.433,79.27,86.271,100.45,97.039,3.4784,71.928
4766,20044,237.57,0,0,0,-112.22,115.88,125.57,78.569,80.01,86.833,100.73,96.591,3.7692,72.683
4767,20031,237.63,0,0,0,-113.54,114.32,125.93,77.956,79.363,86.861,100.23,96.197,2.0612,74.09
4768,20032,237.65,0,0,0,-113.42,115.47,125.51,76.578,78.768,88.1,99.645,95.62,2.6419,73.419
4769,20015,237.64,0,0,0,-113.22,117.66,127.12,76.194,78.638,87.164,99.343,95.691,4.114,72.861
4770,19993,237.58,0,0,0,-112.6,116.19,126.77,77.168,79.307,87.978,100.3,95.996,2.4805,70.022
4771,19992,237.48,0,0,0,-111.7,116.7,126.69,79.182,78.707,87.346,98.702,94.809,2.6556,70.195
4772,19991,237.34,0,0,0,-113.1,116.71,127.26,78.359,80.338,86.103,97.966,94.319,2.0266,71.23
4773,19955,237.16,0,0,0,-113.19,116.55,126.09,78.516,79.939,85.144,96.548,94.398,2.2516,71.531
4774,19939,236.93,0,0,0,-111.86,116.46,125.47,79.713,79.739,85.479,95.084,94.445,2.2272,71.4
4775,19949,236.66,0,0,0,-111.72,117.52,126.7,79.907,79.849,86.763,95.532,94.648,2.8522,69.83
4776,19946,236.35,0,0,0,-110.58,118.96,125.79,79.692,80.306,88.278,95.026,94.646,2.6274,70.413
4777,19909,235.99,0,0,0,-110.52,119.58,125.74,80.402,80.479,87.911,97.414,96.497,0.57093,70.452
4778,19902,235.59,0,0,0,-110.85,119.49,125.34,80.877,79.615,88.281,95.704,97.357,1.4482,69.29
4779,19872,235.15,0,0,0,-110.19,120.65,125.99,80.458,79.188,86.894,96.217,97.447,1.1614,69.058
4780,19883,234.67,0,0,0,-109.66,119.3,125.4,81.331,79.3,87.646,95.362,97.462,0.97469,68.74
4781,19871,234.15,0,0,0,-109.8,120.7,126.33,79.957,80.302,87.672,95.186,98.175,-1.3913,68.915
4782,19873,233.6,0,0,0,-109.17,120.68,125.88,79.917,78.514,87.52,95.463,98.344,0.078971,67.656
4783,19852,233.01,0,0,0,-110.15,120.31,126.08,80.794,78.901,88.655,94.154,99.804,0.85167,68.267
4784,19852,232.4,0,0,0,-109.68,120.45,125.99,80.932,77.037,89.859,94.547,101.26,1.3887,68.044
4785,19837,231.75,0,0,0,-108.88,122.42,126.39,79.922,77.258,90.866,94.142,102.79,0.82829,67.446
4786,19796,231.08,0,0,0,-109.74,122.64,126.69,80.532,77.831,89.771,93.553,101.88,-0.23887,67.284
4787,19804,230.39,0,0,0,-109.71,123.63,125.63,79.872,78.301,92.486,93.053,102,0.7293,67.811
4788,19783,229.69,0,0,0,-109.42,122.33,125.65,79.679,78.226,91.979,93.236,102.13,1.0116,67.343
4789,19774,228.96,0,0,0,-109.45,122.67,125.47,78.557,78.225,89.282,92.529,100.89,1.1469,68.141
4790,19769,228.23,0,0,0,-108.67,122.41,123.73,79.011,77.683,89.368,93.387,100.79,0.30168,68.266
4791,19752,227.49,0,0,0,-107.27,121.03,122.86,77.632,77.69,88.353,92.815,102.65,0.38873,68.936
4792,19720,226.74,0,0,0,-107.19,121.2,120.83,77.931,77.82,89.127,93.192,101.46,0.82767,69.36
4793,19725,226,0,0,0,-107.16,120.69,119.02,77.327,77.526,88.262,91.537,101.23,0.1768,69.255
4794,19727,225.26,0,0,0,-106.13,120.06,118.76,78.672,76.643,88.07,92.253,102.52,0.96382,71.212
4795,19699,224.52,0,0,0,-106.04,119.28,119.17,78.509,75.115,89.218,91.014,104.92,1.551,70.927
4796,19691,223.8,0,0,0,-107.52,119.57,118.88,79.717,74.311,89.485,90.643,104.89,1.2999,71.092
4797,19690,223.09,0,0,0,-107.5,118.91,119.57,79.25,74.817,88.416,91.569,105.32,0.51972,71.454
4798,19679,222.4,0,0,0,-108.38,120.12,119.52,79.92,72.61,88.499,91.318,103.55,0.044366,73.452
4799,19664,221.73,0,0,0,-109.56,122.64,120.47,79.429,72.752,88.593,91.099,104.31,1.5207,72.3
4800,19633,221.08,0,0,0,-108,122.11,121.13,79.155,72.308,87.132,92.387,104.12,3.0617,71.207
4801,19644,220.46,0,0,0,-105.76,123.37,122.01,77.893,72.611,86.497,91.907,105.92,3.0289,69.793
4802,19611,219.88,0,0,0,-107.51,122.44,121.95,75.841,71.053,85.166,93.015,106.35,1.5042,69.875
4803,19612,219.32,0,0,0,-107.78,121.07,123.8,76.237,72.677,84.012,91.119,108.72,0.66484,69.973
4804,19595,218.8,0,0,0,-107.03,121.58,125.04,77.305,72.899,84.099,90.774,108.55,1.306,70.375
4805,19586,218.31,0,0,0,-108.94,122,124.74,78.638,72.929,84.037,91.99,107.65,0.89896,69.96
4806,19574,217.87,0,0,0,-107.44,121.07,124.53,77.704,73.148,83.625,92.722,106.28,0.79453,69.394
4807,19567,217.46,0,0,0,-106.88,120.25,126.4,78.316,72.066,82.81,93.783,105.59,0.9245,69.476
4808,19543,217.09,0,0,0,-108.72,120.97,124.43,80.451,71.062,83.106,94.008,104.98,3.0391,69.332
4809,19534,216.77,0,0,0,-109.73,123.84,124.67,81.871,70.208,83.261,93.648,104.52,4.0586,70.391
4810,19534,216.49,0,0,0,-110.63,121.51,125.06,80.433,70.023,82.341,94.531,103.34,2.3739,69.082
4811,19503,216.25,0,0,0,-110.67,119.88,125.49,80.462,69.339,81.258,94.888,102.38,4.2609,66.914
4812,19494,216.05,0,0,0,-110.91,120.88,126.25,80.833,71.01,81.517,94.128,102.51,4.9435,66.789
4813,19491,215.9,0,0,0,-111.34,123.03,126.87,80.507,70.815,82.578,92.889,103.02,4.2856,66.591
4814,19494,215.79,0,0,0,-110.13,123.08,126.84,81.913,71.43,84.059,94.468,104.88,6.4729,66.96
4815,19456,215.72,0,0,0,-109.04,121.49,125.93,83.092,71.357,84.054,93.289,104.79,6.2243,66.845
4816,19444,215.69,0,0,0,-108.21,121.84,125.5,83.87,68.873,83.438,93.866,105.37,6.9943,67.093
4817,19426,215.7,0,0,0,-107.3,123.09,126.37,84.022,68.943,84.027,92.866,104.26,8.5074,66.478
4818,19426,215.75,0,0,0,-108.39,121.74,126.79,85.354,68.923,84.443,92.322,105.06,9.3464,65.618
4819,19423,215.83,0,0,0,-109.64,120.47,126.8,85.911,69.186,83.322,91.827,105.78,7.4659,66.205
4820,19403,215.95,0,0,0,-110.13,119.46,128.73,85.47,68.486,82.519,91.476,107.18,8.0563,67.374
4821,19395,216.1,0,0,0,-111.2,118.62,129.88,85.044,68.745,81.758,90.752,106.03,7.4286,67.121
4822,19368,216.28,0,0,0,-111.58,119.13,128.71,85.224,68.57,81.098,88.845,106.15,5.9106,67.144
4823,19370,216.49,0,0,0,-111.67,118.69,127.34,85.461,67.887,81.43,90.244,104.31,7.2438,67.295
4824,19359,216.72,0,0,0,-111.15,116.73,130.35,85.571,66.018,81.854,91.228,105.73,6.3949,67.42
4825,19360,216.98,0,0,0,-110.42,116.3,129.79,84.944,65.574,81.865,92.825,105.31,7.5205,67.814
4826,19351,217.26,0,0,0,-110.37,116.28,130.2,84.038,65.556,81.857,93.07,104.72,7.7301,68.03
4827,19333,217.55,0,0,0,-110.65,116.79,129.22,83.242,64.993,82.136,94.027,104.46,8.9705,69.38
4828,19305,217.86,0,0,0,-111.14,116.78,131.56,83.746,64.984,82.463,94.943,105.64,9.4175,70.448
4829,19302,218.19,0,0,0,-110.45,116.45,132.29,83.952,64.107,83.497,95.032,104.57,9.1436,69.036
4830,19279,218.52,0,0,0,-110.2,117.38,133.51,83.256,64.02,85.271,95.579,104.7,8.8921,68.014
4831,19259,218.86,0,0,0,-109.98,117.55,133.32,83.822,64.185,85.408,94.844,104.63,9.0974,68.057
4832,19260,219.2,0,0,0,-110.26,117.68,132.43,85.65,64.191,86.186,95.174,105.01,8.268,67.083
4833,19252,219.55,0,0,0,-110.52,118.8,130.61,87.126,64.46,86.176,95.831,106.53,7.2931,68.145
4834,19261,219.89,0,0,0,-110.45,119.51,128.55,86.275,63.463,84.389,94.846,105.73,8.1847,66.918
4835,19226,220.24,0,0,0,-112.11,118.11,130.85,86.354,62.538,84.796,94.445,105.65,8.3847,66.397
4836,19204,220.58,0,0,0,-111.55,116.98,131.75,86.389,62.242,84.622,94.624,104.89,6.7759,67.448
4837,19190,220.91,0,0,0,-110.36,116.53,131.69,87.236,61.502,84.769,95.916,103.69,6.3272,67.685
4838,19186,221.23,0,0,0,-108.43,116.02,132.25,86.292,61.942,85.959,94.696,102.3,6.7856,65.953
4839,19186,221.54,0,0,0,-110.02,116.12,131.01,85.08,63.073,86.127,93.843,101.29,5.9517,64.147
4840,19152,221.85,0,0,0,-109.09,117.52,129.57,83.339,63.457,85.457,91.31,101.46,6.7829,65.236
4841,19156,222.13,0,0,0,-109.43,116.92,129.2,85.444,62.534,86.563,91.646,102.04,7.0659,64.468
4842,19141,222.4,0,0,0,-109.74,117.38,128.96,84.61,61.769,85.306,90.691,102.88,8.8895,64.068
4843,19132,222.66,0,0,0,-109.53,117.9,131.59,83.954,60.721,85.77,91.25,101.63,7.8548,64.872
4844,19124,222.9,0,0,0,-108.69,117.64,131.54,83.399,61.236,85.782,90.431,102.88,7.5581,62.299
4845,19109,223.12,0,0,0,-108.05,118.62,131.79,83,61.288,86.63,89.844,101.91,7.0838,62.297
4846,19102,223.32,0,0,0,-108.73,116.45,132.49,81.708,62.795,87.353,91.317,101.68,6.7975,63.257
4847,19083,223.5,0,0,0,-108.36,116.35,131.43,81.891,60.638,87.406,92.212,102.82,7.6731,62.197
4848,19064,223.66,0,0,0,-107.04,116.34,130.08,82.171,60.875,87.975,91.019,104.18,4.0476,61.904
4849,19052,223.8,0,0,0,-107.78,118.19,129.15,81.111,60.562,88.178,90.309,103.2,3.1922,59.869
4850,19053,223.92,0,0,0,-106.13,119.8,129.71,81.586,61.562,89.05,89.853,103.37,2.4399,61.841
4851,19033,224.02,0,0,0,-106.05,118.54,129.27,82.776,61.289,89.229,89.088,103.48,2.9246,61.74
4852,19019,224.1,0,0,0,-106.48,118.05,129.66,82.81,60.073,88.252,90.147,105.74,3.1099,61.882
4853,19025,224.17,0,0,0,-105.21,118.87,129.89,84.158,60.16,90.468,88.884,106.95,3.2845,61.843
4854,19010,224.21,0,0,0,-103.66,116.76,129.58,85.967,59.297,90.597,89.432,106.81,1.9914,62.196
4855,18985,224.23,0,0,0,-102.85,116.22,129.67,87.047,60.074,91.772,90.595,107.58,2.9239,62.894
4856,18966,224.24,0,0,0,-103.46,117.39,130.55,88.546,58.496,92.945,89.78,108.44,2.3632,62.335
4857,18985,224.22,0,0,0,-104.35,118.36,130.84,89.193,57.332,92.225,90.065,108.7,1.5647,62.037
4858,18945,224.19,0,0,0,-103.53,118.18,128.85,88.518,58.041,93.172,89.939,108.37,1.0557,60.847
4859,18951,224.15,0,0,0,-105.41,118.76,129.55,88.861,58.674,93.407,88.871,107.35,0.44015,60.869
4860,18932,224.09,0,0,0,-106.12,118.25,128.25,87.89,57.313,91.246,89.667,109.33,-0.19841,59.698
4861,18916,224.01,0,0,0,-106.02,118.34,127.46,88.02,57.643,91.325,91.237,110.01,-0.31914,59.58
4862,18901,223.92,0,0,0,-106.76,119.12,127.38,89.916,56.672,91.044,92.815,109.18,0.062838,59.109
4863,18913,223.82,0,0,0,-107.69,118.85,127.91,90.292,56.876,90.886,94.404,108.98,1.3517,60.565
4864,18888,223.71,0,0,0,-108.61,118.22,126.54,91.617,56.63,91.55,93.68,110.54,2.3989,61.578
4865,18867,223.58,0,0,0,-108.79,118,125.71,91.81,55.58,91.339,95.434,110.08,3.0655,62.631
4866,18848,223.45,0,0,0,-108.13,119.11,126.2,93.008,54.551,90.891,95.676,109.97,2.7693,62.451
